,world,question,wq_order,u_order,q_order,response,pol,conform,D%,R%,winner
32861,3,9,158,1756,33214,0.0,2.0,conform,0.7792207792207793,0.34177215189873417,democrats
33084,3,9,159,1765,33437,0.0,2.0,conform,0.7792207792207793,0.3375,democrats
33327,3,9,160,1812,33683,0.0,-1.0,rebel,0.7792207792207793,0.3333333333333333,democrats
33663,3,9,161,1870,34023,1.0,-2.0,conform,0.7692307692307693,0.3333333333333333,democrats
33892,3,9,162,1894,34254,1.0,2.0,rebel,0.7721518987341772,0.3333333333333333,democrats
34128,3,9,163,1912,34492,0.0,2.0,conform,0.7721518987341772,0.34146341463414637,democrats
34369,3,9,164,1923,34733,1.0,2.0,rebel,0.7721518987341772,0.3373493975903614,democrats
34453,3,9,165,1928,34817,1.0,2.0,rebel,0.7721518987341772,0.34523809523809523,democrats
34965,3,9,167,1964,35329,0.0,-2.0,rebel,0.7721518987341772,0.35294117647058826,democrats
35013,3,9,168,1963,35377,1.0,-1.0,conform,0.7625,0.35294117647058826,democrats
35141,3,9,169,1974,35505,0.0,1.0,conform,0.7654320987654321,0.35294117647058826,democrats
35306,3,9,170,1986,35670,1.0,-1.0,conform,0.7654320987654321,0.3488372093023256,democrats
35884,3,9,171,2029,36250,0.0,1.0,conform,0.7682926829268293,0.3488372093023256,democrats
36199,3,9,172,2057,36567,0.0,-2.0,rebel,0.7682926829268293,0.3448275862068966,democrats
36414,3,9,173,2071,36786,0.0,2.0,conform,0.7590361445783133,0.3448275862068966,democrats
36613,3,9,174,2079,36985,1.0,-2.0,conform,0.7590361445783133,0.3409090909090909,democrats
36722,3,9,175,2092,37094,1.0,2.0,rebel,0.7619047619047619,0.3409090909090909,democrats
37060,3,9,176,2113,37433,1.0,-1.0,conform,0.7619047619047619,0.34831460674157305,democrats
37254,3,9,177,2133,37644,1.0,1.0,rebel,0.7647058823529411,0.34831460674157305,democrats
37288,3,9,178,2136,37678,0.0,1.0,conform,0.7647058823529411,0.35555555555555557,democrats
37447,3,9,179,2144,37838,1.0,1.0,rebel,0.7647058823529411,0.3516483516483517,democrats
37559,3,9,180,2155,37950,1.0,1.0,rebel,0.7647058823529411,0.358695652173913,democrats
37878,3,9,181,2173,38270,0.0,1.0,conform,0.7647058823529411,0.3655913978494624,democrats
38046,3,9,182,2182,38439,0.0,2.0,conform,0.7647058823529411,0.3617021276595745,democrats
38146,3,9,183,2187,38539,1.0,2.0,rebel,0.7647058823529411,0.35789473684210527,democrats
38428,3,9,184,2204,38823,1.0,-1.0,conform,0.7647058823529411,0.3645833333333333,democrats
38597,3,9,185,2221,38993,1.0,-2.0,conform,0.7674418604651163,0.3645833333333333,democrats
39145,3,9,186,2264,39569,0.0,-1.0,rebel,0.7701149425287356,0.3645833333333333,democrats
39427,3,9,187,2276,39854,1.0,-2.0,conform,0.7613636363636364,0.3645833333333333,democrats
39690,3,9,188,2291,40117,1.0,1.0,rebel,0.7640449438202247,0.3645833333333333,democrats
39828,3,9,189,2294,40255,0.0,1.0,conform,0.7640449438202247,0.3711340206185567,democrats
40474,3,9,190,2316,40901,1.0,2.0,rebel,0.7640449438202247,0.3673469387755102,democrats
40527,3,9,191,2330,40954,0.0,1.0,conform,0.7640449438202247,0.37373737373737376,democrats
40679,3,9,192,2343,41106,1.0,1.0,rebel,0.7640449438202247,0.37,democrats
41141,3,9,193,2353,41568,1.0,-2.0,conform,0.7640449438202247,0.37623762376237624,democrats
41384,3,9,194,2375,41836,0.0,-1.0,rebel,0.7666666666666667,0.37623762376237624,democrats
41728,3,9,195,2398,42204,1.0,-2.0,conform,0.7582417582417582,0.37623762376237624,democrats
42005,3,9,196,2411,42483,1.0,2.0,rebel,0.7608695652173914,0.37623762376237624,democrats
42264,3,9,197,2428,42754,1.0,-2.0,conform,0.7608695652173914,0.38235294117647056,democrats
42480,3,9,198,2437,42970,0.0,1.0,conform,0.7634408602150538,0.38235294117647056,democrats
43057,3,9,199,2487,43554,0.0,2.0,conform,0.7634408602150538,0.3786407766990291,democrats
43459,3,9,200,2511,43956,0.0,-2.0,rebel,0.7634408602150538,0.375,democrats
43653,3,9,201,2520,44150,0.0,1.0,conform,0.7553191489361702,0.375,democrats
43924,3,9,202,2533,44421,1.0,-2.0,conform,0.7553191489361702,0.37142857142857144,democrats
43986,3,9,203,2536,44486,0.0,1.0,conform,0.7578947368421053,0.37142857142857144,democrats
44120,3,9,204,2546,44620,1.0,-1.0,conform,0.7578947368421053,0.36792452830188677,democrats
44315,3,9,205,2554,44815,1.0,1.0,rebel,0.7604166666666666,0.36792452830188677,democrats
44545,3,9,206,2568,45045,0.0,2.0,conform,0.7604166666666666,0.37383177570093457,democrats
44789,3,9,207,2575,45289,1.0,-2.0,conform,0.7604166666666666,0.37037037037037035,democrats
45167,3,9,208,2605,45668,1.0,2.0,rebel,0.7628865979381443,0.37037037037037035,democrats
45527,3,9,209,2623,46029,0.0,1.0,conform,0.7628865979381443,0.3761467889908257,democrats
45609,3,9,210,2627,46111,1.0,2.0,rebel,0.7628865979381443,0.37272727272727274,democrats
45827,3,9,211,2640,46329,1.0,1.0,rebel,0.7628865979381443,0.3783783783783784,democrats
46040,3,9,212,2650,46542,1.0,-2.0,conform,0.7628865979381443,0.38392857142857145,democrats
46108,3,9,213,2654,46610,1.0,-2.0,conform,0.7653061224489796,0.38392857142857145,democrats
46363,3,9,214,2669,46865,0.0,-1.0,rebel,0.7676767676767676,0.38392857142857145,democrats
46478,3,9,215,2677,46980,1.0,1.0,rebel,0.76,0.38392857142857145,democrats
46609,3,9,216,2690,47111,0.0,2.0,conform,0.76,0.3893805309734513,democrats
46779,3,9,217,2699,47281,0.0,1.0,conform,0.76,0.38596491228070173,democrats
46981,3,9,218,2709,47483,1.0,-2.0,conform,0.76,0.3826086956521739,democrats
47277,3,9,219,2723,47779,1.0,-1.0,conform,0.7623762376237624,0.3826086956521739,democrats
79,3,10,1,3,79,0.0,-2.0,equal,0.5,0.5,equal
177,3,10,2,10,177,1.0,-1.0,rebel,0.0,0.5,republicans
367,3,10,3,21,367,1.0,1.0,equal,0.5,0.5,equal
575,3,10,4,32,575,0.0,-2.0,conform,0.5,1.0,republicans
895,3,10,5,48,895,1.0,-1.0,rebel,0.3333333333333333,1.0,republicans
981,3,10,6,55,981,1.0,-2.0,rebel,0.5,1.0,republicans
1034,3,10,7,59,1034,0.0,2.0,rebel,0.6,1.0,republicans
1281,3,10,8,74,1281,0.0,-1.0,rebel,0.6,0.5,democrats
1535,3,10,9,84,1535,0.0,-2.0,equal,0.5,0.5,equal
1702,3,10,10,93,1702,1.0,2.0,conform,0.42857142857142855,0.5,republicans
1833,3,10,11,101,1833,0.0,-1.0,conform,0.42857142857142855,0.6666666666666666,republicans
2234,3,10,12,125,2234,1.0,2.0,conform,0.375,0.6666666666666666,republicans
2382,3,10,13,131,2382,1.0,2.0,conform,0.375,0.75,republicans
2592,3,10,14,143,2593,0.0,-2.0,conform,0.375,0.8,republicans
2729,3,10,15,150,2744,0.0,2.0,rebel,0.3333333333333333,0.8,republicans
2882,3,10,16,161,2897,0.0,-2.0,conform,0.3333333333333333,0.6666666666666666,republicans
3178,3,10,17,175,3193,1.0,1.0,conform,0.3,0.6666666666666666,republicans
3236,3,10,18,179,3251,0.0,-1.0,conform,0.3,0.7142857142857143,republicans
3470,3,10,19,192,3485,0.0,-1.0,conform,0.2727272727272727,0.7142857142857143,republicans
3654,3,10,20,202,3669,1.0,1.0,conform,0.25,0.7142857142857143,republicans
3787,3,10,21,210,3802,0.0,-2.0,conform,0.25,0.75,republicans
4208,3,10,22,232,4225,1.0,2.0,conform,0.23076923076923078,0.75,republicans
4504,3,10,23,246,4521,0.0,1.0,rebel,0.23076923076923078,0.7777777777777778,republicans
4904,3,10,24,266,4921,0.0,-2.0,conform,0.23076923076923078,0.7,republicans
5083,3,10,25,277,5100,1.0,-1.0,rebel,0.21428571428571427,0.7,republicans
5127,3,10,26,251,5144,0.0,-2.0,conform,0.26666666666666666,0.7,republicans
5182,3,10,27,280,5199,1.0,-2.0,rebel,0.25,0.7,republicans
5552,3,10,28,298,5569,0.0,-2.0,conform,0.29411764705882354,0.7,republicans
5613,3,10,29,304,5630,1.0,1.0,conform,0.2777777777777778,0.7,republicans
5761,3,10,30,311,5778,1.0,-1.0,rebel,0.2777777777777778,0.7272727272727273,republicans
6038,3,10,31,327,6055,0.0,-2.0,conform,0.3157894736842105,0.7272727272727273,republicans
6386,3,10,32,343,6403,0.0,-2.0,conform,0.3,0.7272727272727273,republicans
6546,3,10,33,351,6563,0.0,-1.0,conform,0.2857142857142857,0.7272727272727273,republicans
6619,3,10,34,363,6636,1.0,2.0,conform,0.2727272727272727,0.7272727272727273,republicans
6939,3,10,35,377,6960,0.0,2.0,rebel,0.2727272727272727,0.75,republicans
7009,3,10,36,381,7030,1.0,2.0,conform,0.2727272727272727,0.6923076923076923,republicans
7733,3,10,37,415,7755,0.0,2.0,rebel,0.2727272727272727,0.7142857142857143,republicans
7768,3,10,38,419,7790,1.0,2.0,conform,0.2727272727272727,0.6666666666666666,republicans
7791,3,10,39,407,7813,0.0,-2.0,conform,0.2727272727272727,0.6875,republicans
8257,3,10,40,449,8279,1.0,1.0,conform,0.2608695652173913,0.6875,republicans
8580,3,10,41,464,8602,1.0,-1.0,rebel,0.2608695652173913,0.7058823529411765,republicans
8584,3,10,42,471,8606,0.0,1.0,rebel,0.2916666666666667,0.7058823529411765,republicans
8845,3,10,43,485,8873,0.0,2.0,rebel,0.2916666666666667,0.6666666666666666,republicans
9084,3,10,44,492,9112,0.0,2.0,rebel,0.2916666666666667,0.631578947368421,republicans
9220,3,10,45,505,9248,0.0,1.0,rebel,0.2916666666666667,0.6,republicans
9392,3,10,46,514,9420,0.0,1.0,rebel,0.2916666666666667,0.5714285714285714,republicans
9501,3,10,47,527,9529,0.0,1.0,rebel,0.2916666666666667,0.5454545454545454,republicans
9645,3,10,48,533,9673,0.0,2.0,rebel,0.2916666666666667,0.5217391304347826,republicans
9725,3,10,49,539,9753,0.0,2.0,rebel,0.2916666666666667,0.5,republicans
10019,3,10,50,553,10047,1.0,-2.0,rebel,0.2916666666666667,0.48,republicans
10321,3,10,51,575,10349,1.0,2.0,conform,0.32,0.48,republicans
10503,3,10,52,585,10531,1.0,-1.0,rebel,0.32,0.5,republicans
10652,3,10,53,597,10680,0.0,1.0,rebel,0.34615384615384615,0.5,republicans
10836,3,10,54,607,10864,1.0,-2.0,rebel,0.34615384615384615,0.48148148148148145,republicans
11041,3,10,55,618,11069,1.0,-1.0,rebel,0.37037037037037035,0.48148148148148145,republicans
11200,3,10,56,625,11228,0.0,1.0,rebel,0.39285714285714285,0.48148148148148145,republicans
11450,3,10,57,632,11478,1.0,1.0,conform,0.39285714285714285,0.4642857142857143,republicans
11853,3,10,58,658,11881,0.0,1.0,rebel,0.39285714285714285,0.4827586206896552,republicans
11952,3,10,59,668,11980,1.0,1.0,conform,0.39285714285714285,0.4666666666666667,republicans
11960,3,10,60,669,11988,0.0,1.0,rebel,0.39285714285714285,0.4838709677419355,republicans
12231,3,10,61,682,12259,0.0,1.0,rebel,0.39285714285714285,0.46875,republicans
12430,3,10,62,693,12458,0.0,-2.0,conform,0.39285714285714285,0.45454545454545453,republicans
12740,3,10,63,705,12768,0.0,1.0,rebel,0.3793103448275862,0.45454545454545453,republicans
12902,3,10,64,715,12930,1.0,2.0,conform,0.3793103448275862,0.4411764705882353,republicans
13085,3,10,65,725,13113,0.0,1.0,rebel,0.3793103448275862,0.45714285714285713,republicans
13192,3,10,66,732,13220,0.0,2.0,rebel,0.3793103448275862,0.4444444444444444,republicans
13478,3,10,67,748,13506,0.0,1.0,rebel,0.3793103448275862,0.43243243243243246,republicans
13680,3,10,68,758,13708,1.0,-2.0,rebel,0.3793103448275862,0.42105263157894735,republicans
13765,3,10,69,761,13793,0.0,1.0,rebel,0.4,0.42105263157894735,republicans
13940,3,10,70,771,13968,1.0,-1.0,rebel,0.4,0.41025641025641024,republicans
14269,3,10,71,788,14297,1.0,1.0,rebel,0.41935483870967744,0.41025641025641024,democrats
14399,3,10,72,795,14427,0.0,-2.0,conform,0.41935483870967744,0.425,republicans
14605,3,10,73,806,14633,1.0,-2.0,rebel,0.40625,0.425,republicans
14940,3,10,74,825,14968,1.0,1.0,conform,0.42424242424242425,0.425,republicans
15192,3,10,75,838,15220,1.0,-2.0,rebel,0.42424242424242425,0.43902439024390244,republicans
15400,3,10,76,848,15434,1.0,-1.0,conform,0.4411764705882353,0.43902439024390244,democrats
15532,3,10,77,854,15566,0.0,-1.0,rebel,0.45714285714285713,0.43902439024390244,democrats
15660,3,10,78,861,15694,1.0,-2.0,conform,0.4444444444444444,0.43902439024390244,democrats
15878,3,10,79,872,15912,1.0,2.0,rebel,0.4594594594594595,0.43902439024390244,democrats
16188,3,10,80,887,16222,1.0,2.0,rebel,0.4594594594594595,0.4523809523809524,democrats
16381,3,10,81,898,16415,1.0,-2.0,rebel,0.4594594594594595,0.46511627906976744,republicans
16417,3,10,82,900,16451,0.0,1.0,conform,0.47368421052631576,0.46511627906976744,democrats
16682,3,10,83,913,16716,0.0,1.0,conform,0.47368421052631576,0.45454545454545453,democrats
16890,3,10,84,924,16924,1.0,-2.0,conform,0.47368421052631576,0.4444444444444444,democrats
16939,3,10,85,926,17030,1.0,-1.0,conform,0.48717948717948717,0.4444444444444444,democrats
17139,3,10,86,937,17230,0.0,1.0,conform,0.5,0.4444444444444444,democrats
17283,3,10,87,944,17374,0.0,-1.0,rebel,0.5,0.43478260869565216,democrats
18008,3,10,88,981,18099,1.0,2.0,rebel,0.4878048780487805,0.43478260869565216,democrats
18286,3,10,89,997,18377,1.0,-1.0,conform,0.4878048780487805,0.44680851063829785,democrats
18549,3,10,90,1009,18640,1.0,-1.0,conform,0.5,0.44680851063829785,democrats
18903,3,10,91,1032,18998,1.0,-2.0,conform,0.5116279069767442,0.44680851063829785,democrats
19053,3,10,92,1041,19148,1.0,-2.0,conform,0.5227272727272727,0.44680851063829785,democrats
19236,3,10,93,1050,19332,1.0,-2.0,conform,0.5333333333333333,0.44680851063829785,democrats
19376,3,10,94,1059,19472,1.0,-2.0,conform,0.5434782608695652,0.44680851063829785,democrats
19697,3,10,95,1071,19793,0.0,2.0,conform,0.5531914893617021,0.44680851063829785,democrats
19746,3,10,96,1075,19842,1.0,1.0,rebel,0.5531914893617021,0.4375,democrats
20460,3,10,97,1112,20556,0.0,2.0,conform,0.5531914893617021,0.4489795918367347,democrats
20575,3,10,98,1119,20671,1.0,2.0,rebel,0.5531914893617021,0.44,democrats
20974,3,10,99,1134,21070,0.0,-2.0,rebel,0.5531914893617021,0.45098039215686275,democrats
21063,3,10,100,1133,21159,0.0,-2.0,rebel,0.5416666666666666,0.45098039215686275,democrats
21309,3,10,101,1151,21405,1.0,-2.0,conform,0.5306122448979592,0.45098039215686275,democrats
21389,3,10,102,1156,21485,0.0,-1.0,rebel,0.54,0.45098039215686275,democrats
21578,3,10,103,1169,21674,0.0,1.0,conform,0.5294117647058824,0.45098039215686275,democrats
21875,3,10,104,1179,21971,1.0,-1.0,conform,0.5294117647058824,0.4423076923076923,democrats
21974,3,10,105,1185,22070,1.0,-1.0,conform,0.5384615384615384,0.4423076923076923,democrats
22302,3,10,106,1202,22467,0.0,-2.0,rebel,0.5471698113207547,0.4423076923076923,democrats
22594,3,10,107,1213,22759,0.0,1.0,conform,0.5370370370370371,0.4423076923076923,democrats
22683,3,10,108,1222,22848,0.0,-1.0,rebel,0.5370370370370371,0.4339622641509434,democrats
23109,3,10,109,1233,23274,1.0,-2.0,conform,0.5272727272727272,0.4339622641509434,democrats
23241,3,10,110,1248,23406,0.0,1.0,conform,0.5357142857142857,0.4339622641509434,democrats
23381,3,10,111,1243,23547,0.0,-2.0,rebel,0.5357142857142857,0.42592592592592593,democrats
23547,3,10,112,1263,23713,0.0,-2.0,rebel,0.5263157894736842,0.42592592592592593,democrats
23765,3,10,113,1281,23931,1.0,-2.0,conform,0.5172413793103449,0.42592592592592593,democrats
24438,3,10,114,1298,24604,1.0,-1.0,conform,0.5254237288135594,0.42592592592592593,democrats
24511,3,10,115,1317,24677,0.0,2.0,conform,0.5333333333333333,0.42592592592592593,democrats
24548,3,10,116,1310,24714,1.0,-1.0,conform,0.5333333333333333,0.41818181818181815,democrats
24840,3,10,117,1335,25006,0.0,-2.0,rebel,0.5409836065573771,0.41818181818181815,democrats
24931,3,10,118,1332,25097,0.0,1.0,conform,0.532258064516129,0.41818181818181815,democrats
25355,3,10,119,1345,25521,1.0,-1.0,conform,0.532258064516129,0.4107142857142857,democrats
25562,3,10,120,1364,25728,0.0,1.0,conform,0.5396825396825397,0.4107142857142857,democrats
25689,3,10,121,1357,25855,1.0,-1.0,conform,0.5396825396825397,0.40350877192982454,democrats
25765,3,10,122,1384,25931,0.0,1.0,conform,0.546875,0.40350877192982454,democrats
25910,3,10,123,1286,26076,1.0,-2.0,conform,0.546875,0.39655172413793105,democrats
26130,3,10,124,1382,26296,0.0,-2.0,rebel,0.5538461538461539,0.39655172413793105,democrats
26290,3,10,125,1411,26456,1.0,1.0,rebel,0.5454545454545454,0.39655172413793105,democrats
26309,3,10,126,1401,26475,1.0,-2.0,conform,0.5454545454545454,0.4067796610169492,democrats
26612,3,10,127,1423,26780,0.0,-2.0,rebel,0.5522388059701493,0.4067796610169492,democrats
26752,3,10,128,1433,26920,0.0,-1.0,rebel,0.5441176470588235,0.4067796610169492,democrats
27368,3,10,129,1453,27544,0.0,2.0,conform,0.5362318840579711,0.4067796610169492,democrats
27452,3,10,130,1437,27633,0.0,2.0,conform,0.5362318840579711,0.4,democrats
27472,3,10,131,1469,27655,1.0,2.0,rebel,0.5362318840579711,0.39344262295081966,democrats
27824,3,10,132,1494,28011,1.0,1.0,rebel,0.5362318840579711,0.4032258064516129,democrats
27837,3,10,133,1486,28024,1.0,-2.0,conform,0.5362318840579711,0.4126984126984127,democrats
28098,3,10,134,1463,28285,0.0,1.0,conform,0.5428571428571428,0.4126984126984127,democrats
28521,3,10,135,1506,28710,1.0,-2.0,conform,0.5428571428571428,0.40625,democrats
28548,3,10,136,1518,28737,0.0,2.0,conform,0.5492957746478874,0.40625,democrats
28790,3,10,137,1528,28979,1.0,1.0,rebel,0.5492957746478874,0.4,democrats
29009,3,10,138,1537,29198,0.0,1.0,conform,0.5492957746478874,0.4090909090909091,democrats
29193,3,10,139,1561,29386,0.0,2.0,conform,0.5492957746478874,0.40298507462686567,democrats
29612,3,10,140,1569,29805,0.0,1.0,conform,0.5492957746478874,0.39705882352941174,democrats
29652,3,10,141,1576,29845,0.0,-2.0,rebel,0.5492957746478874,0.391304347826087,democrats
29762,3,10,142,1593,29958,0.0,-1.0,rebel,0.5416666666666666,0.391304347826087,democrats
29872,3,10,143,1595,30068,0.0,1.0,conform,0.5342465753424658,0.391304347826087,democrats
30100,3,10,144,1615,30299,0.0,2.0,conform,0.5342465753424658,0.38571428571428573,democrats
30234,3,10,145,1609,30435,1.0,1.0,rebel,0.5342465753424658,0.38028169014084506,democrats
30406,3,10,146,1629,30607,1.0,2.0,rebel,0.5342465753424658,0.3888888888888889,democrats
30769,3,10,147,1643,30972,0.0,1.0,conform,0.5342465753424658,0.3972602739726027,democrats
31047,3,10,148,1649,31263,0.0,2.0,conform,0.5342465753424658,0.3918918918918919,democrats
31124,3,10,149,1655,31340,0.0,2.0,conform,0.5342465753424658,0.38666666666666666,democrats
31376,3,10,150,1671,31596,0.0,2.0,conform,0.5342465753424658,0.3815789473684211,democrats
31386,3,10,151,1670,31607,0.0,-2.0,rebel,0.5342465753424658,0.37662337662337664,democrats
31686,3,10,152,1689,31936,0.0,-1.0,rebel,0.527027027027027,0.37662337662337664,democrats
31987,3,10,153,1704,32260,0.0,1.0,conform,0.52,0.37662337662337664,democrats
32332,3,10,154,1719,32656,0.0,1.0,conform,0.52,0.3717948717948718,democrats
32434,3,10,155,1732,32758,1.0,-2.0,conform,0.52,0.3670886075949367,democrats
32665,3,10,156,1740,32989,0.0,1.0,conform,0.5263157894736842,0.3670886075949367,democrats
32866,3,10,157,1756,33219,0.0,2.0,conform,0.5263157894736842,0.3625,democrats
33104,3,10,158,1765,33457,0.0,2.0,conform,0.5263157894736842,0.35802469135802467,democrats
33348,3,10,159,1812,33704,0.0,-1.0,rebel,0.5263157894736842,0.35365853658536583,democrats
33894,3,10,161,1894,34256,0.0,2.0,conform,0.5194805194805194,0.35365853658536583,democrats
34149,3,10,162,1912,34513,1.0,2.0,rebel,0.5194805194805194,0.3493975903614458,democrats
34365,3,10,163,1923,34729,0.0,2.0,conform,0.5194805194805194,0.35714285714285715,democrats
34450,3,10,164,1928,34814,1.0,2.0,rebel,0.5194805194805194,0.35294117647058826,democrats
34983,3,10,165,1963,35347,0.0,-1.0,rebel,0.5194805194805194,0.36046511627906974,democrats
35002,3,10,166,1964,35366,1.0,-2.0,conform,0.5128205128205128,0.36046511627906974,democrats
35162,3,10,167,1974,35526,0.0,1.0,conform,0.5189873417721519,0.36046511627906974,democrats
35308,3,10,168,1986,35672,1.0,-1.0,conform,0.5189873417721519,0.3563218390804598,democrats
35889,3,10,169,2029,36255,1.0,1.0,rebel,0.525,0.3563218390804598,democrats
36420,3,10,170,2071,36792,0.0,2.0,conform,0.525,0.36363636363636365,democrats
36608,3,10,171,2079,36980,0.0,-2.0,rebel,0.525,0.3595505617977528,democrats
36725,3,10,172,2092,37097,1.0,2.0,rebel,0.5185185185185185,0.3595505617977528,democrats
37309,3,10,173,2136,37700,1.0,1.0,rebel,0.5185185185185185,0.36666666666666664,democrats
37310,3,10,174,2133,37701,1.0,1.0,rebel,0.5185185185185185,0.37362637362637363,democrats
37459,3,10,175,2144,37850,0.0,1.0,conform,0.5185185185185185,0.3804347826086957,democrats
37851,3,10,176,2173,38243,1.0,1.0,rebel,0.5185185185185185,0.3763440860215054,democrats
38024,3,10,177,2182,38417,0.0,2.0,conform,0.5185185185185185,0.3829787234042553,democrats
38149,3,10,178,2187,38542,1.0,2.0,rebel,0.5185185185185185,0.37894736842105264,democrats
38473,3,10,179,2204,38869,1.0,-1.0,conform,0.5185185185185185,0.3854166666666667,democrats
38662,3,10,180,2221,39058,1.0,-2.0,conform,0.524390243902439,0.3854166666666667,democrats
39147,3,10,181,2264,39571,1.0,-1.0,conform,0.5301204819277109,0.3854166666666667,democrats
